,Datetime Event Began,State Affected,NERC Region,Alert Criteria,Event Type,Demand Loss (MW),Number of Customers Affected,State Avg Temp (F),State Avg Windspeed (mph),State Avg Precipitation (mm),Monthly Net Energy for Load (GWh),Monthly Peak Hour Demand (MW),State Avg Snowfall (mm)
170,2020-09-08 09:50:00,Michigan,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,265.0,0.0,52.02235294117647,8.068266896551725,13.062472406181016,59770.0,126682.0,0.0
171,2020-09-15 22:00:00,Alabama,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,236.0,34096.0,75.28999999999999,12.64506411764706,5.59472049689441,76410.0,170423.0,0.0
172,2020-09-22 10:02:00,California,WECC,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system.,System Operations,8.0,4350.0,66.72236486486486,6.03963,0.0068571428571428,75328.87818172389,159368.07909342065,0.0
173,2020-09-26 05:17:00,Nevada,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Vandalism,26.0,13000.0,58.14212765957447,6.137494374999999,0.0263157894736842,75328.87818172389,159368.07909342065,0.0
174,2020-09-27 18:27:00,California,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,337.0,102267.0,68.84545454545454,4.154242857142857,0.0070605187319884,75328.87818172389,159368.07909342065,0.0
175,2020-10-07 13:45:00,Louisiana,SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission / Distribution Interruption,183.0,39089.0,71.94200000000001,4.1755466666666665,0.1251336898395721,70110.0,133767.0,0.0
176,2020-10-09 20:00:00,Louisiana,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,200.0,50000.0,72.01400000000001,15.469023846153846,38.72578947368421,70110.0,133767.0,0.0
177,2020-10-14 18:26:00,Texas,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission / Distribution Interruption,18.0,0.0,73.72837837837838,8.27653,0.0008,31265.619726414,63064.223278,0.0
178,2020-10-16 14:00:00,Kentucky,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,62.0,0.0,49.016000000000005,4.317217,2.0120535714285714,70110.0,133767.0,0.0
179,2020-10-24 20:13:00,Minnesota,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission / Distribution Interruption,1.0,4.0,24.41272727272728,5.884019565217392,0.5138728323699422,73768.72896328999,122864.17565,0.0
180,2020-10-25 14:32:00,California,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,1218.0,370000.0,48.37875862068965,5.81594,0.063083451202263,72747.61679430437,144203.99373146388,0.0
181,2020-10-26 09:28:00,Colorado,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission / Distribution Interruption,75.0,13000.0,11.82941176470588,2.01321,12.571313941825476,72747.61679430437,144203.99373146388,0.0
182,2020-10-26 10:00:00,Kentucky,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,64.0,0.0,52.892,4.786965999999999,0.5827906976744186,70110.0,133767.0,0.0
183,2020-10-28 21:37:00,Alabama,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,253.0,35478.0,73.955,9.316030588235297,14.303459119496855,70110.0,133767.0,0.0
184,2020-11-21 11:59:00,Nevada,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Vandalism,21.0,577.0,31.67255319148936,4.22214875,0.0983516483516483,69428.02798657905,124928.3926214826,0.0
185,2020-12-03 09:01:00,Colorado,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission / Distribution Interruption,89.0,0.0,18.992203389830507,5.517686666666667,0.0361167002012072,75889.01872587918,126313.98005533958,0.0
186,2020-12-03 00:44:00,California,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,93.0,73000.0,46.528661971830985,0.89476,0.0053221288515406,75889.01872587918,126313.98005533958,0.0
187,2020-12-03 10:57:00,California,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,132.0,51686.0,46.528661971830985,0.89476,0.0053221288515406,75889.01872587918,126313.98005533958,0.0
188,2020-12-07 18:10:00,California,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,286.0,76234.0,48.95965034965035,2.01321,0.0165730337078651,75889.01872587918,126313.98005533958,0.0
189,2020-12-13 06:47:00,California,WECC,"Uncontrolled loss of 200 Megawatts or more of firm system loads for 15 minutes or more from a single incident for entities with previous year's peak demand less than or equal to 3,000 Megawatts.",System Operations,298.0,159239.0,42.803870967741936,5.704095,5.012653562653563,75889.01872587918,126313.98005533958,1.613899613899614
190,2020-12-17 08:07:00,California,WECC,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system.,Severe Weather,35.0,17000.0,42.34538461538462,6.554966455696202,11.651421800947867,75889.01872587918,126313.98005533958,7.106870229007634
191,2021-01-02 10:28:00,California,WECC,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system.,System Operations,8.0,5803.0,43.65073684210526,3.8310451898734175,2.432098765432099,76954.87073290226,122430.53664116646,0.3936507936507936
192,2021-01-04 10:34:00,Pennsylvania,RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission / Distribution Interruption,6.0,3825.0,35.34285714285714,3.2115492857142858,6.553333333333333,70745.0,117381.0,0.7432432432432432
193,2021-01-12 23:50:00,Washington,WECC,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system.,Severe Weather,100.0,320000.0,38.38333333333333,9.084700322580645,36.67920962199313,76954.87073290226,122430.53664116646,0.0
194,2021-01-12 23:49:00,Washington,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,150.0,70000.0,38.38333333333333,9.084700322580645,36.67920962199313,76954.87073290226,122430.53664116646,0.0
195,2021-01-12 20:30:00,Washington,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,200.0,62000.0,38.38333333333333,9.084700322580645,36.67920962199313,76954.87073290226,122430.53664116646,0.0
196,2021-01-13 03:43:00,Idaho,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,185.0,70417.0,31.45884615384616,10.880920714285716,9.61930501930502,76954.87073290226,122430.53664116646,0.0
197,2021-01-19 02:48:00,California,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,411.0,124888.0,43.7225,3.57904,0.0185236768802228,76954.87073290226,122430.53664116646,0.0541125541125541
198,2021-01-23 07:00:00,Georgia,SERC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Cyber Event,29.0,0.0,47.75,4.414934210526315,2.774160206718346,74376.0,141086.0,5.646766169154229
199,2021-01-23 07:45:00,California,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Vandalism,45.0,0.0,37.06014925373135,5.182151666666667,3.579676674364896,76954.87073290226,122430.53664116646,5.646766169154229
200,2021-01-26 20:49:00,California,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,841.0,255715.0,32.02537444933921,8.654006874999999,2.4157826649417853,76954.87073290226,122430.53664116646,6.992682926829269
201,2021-02-01 23:25:00,Texas,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission / Distribution Interruption,13.0,6102.0,48.04189189189189,6.816074628099174,0.0029,29095.558007176,69811.954403,0.2133620689655172
202,2021-02-02 12:34:00,South Dakota,MRO,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system.,Severe Weather,5.0,4.0,35.11684210526316,9.653989473684211,0.011284046692607,81440.22164880995,154617.72757,0.6617100371747212
203,2021-02-02 09:25:00,South Dakota,MRO,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system.,Severe Weather,5.0,3.0,35.11684210526316,9.653989473684211,0.011284046692607,81440.22164880995,154617.72757,0.6617100371747212
204,2021-02-03 14:22:00,North Dakota,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission / Distribution Interruption,7.0,1400.0,22.56285714285714,16.90102222222222,0.0609375,81440.22164880995,154617.72757,3.4906166219839143
205,2021-02-13 09:56:00,Washington,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,164.0,37583.0,15.477358490566036,7.200021875,10.658823529411766,69362.1351976539,121848.24641078216,7.272727272727272
206,2021-02-14 20:00:00,Kansas,MRO,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,3000.0,0.0,0.3874999999999993,14.521209166666669,1.4368333333333334,81440.22164880995,154617.72757,0.8063725490196079
207,2021-02-15 01:20:00,Texas,TRE,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,4966.0,1390000.0,15.206,8.72391,7.139919759277833,29095.558007176,69811.954403,1.4792332268370607
208,2021-02-15 00:00:00,Texas,TRE,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,500.0,0.0,15.206,8.72391,7.139919759277833,29095.558007176,69811.954403,1.4792332268370607
209,2021-02-15 05:36:00,Texas,TRE,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,300.0,0.0,15.206,8.72391,7.139919759277833,29095.558007176,69811.954403,1.4792332268370607
210,2021-02-15 01:54:00,Texas,TRE,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,524.0,0.0,15.206,8.72391,7.139919759277833,29095.558007176,69811.954403,1.4792332268370607
211,2021-02-15 01:20:00,Texas,TRE,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,7214.0,0.0,15.206,8.72391,7.139919759277833,29095.558007176,69811.954403,1.4792332268370607
212,2021-02-15 01:54:00,Texas,TRE,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,724.0,0.0,15.206,8.72391,7.139919759277833,29095.558007176,69811.954403,1.4792332268370607
213,2021-02-15 05:40:00,Texas,TRE,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,800.0,0.0,15.206,8.72391,7.139919759277833,29095.558007176,69811.954403,1.4792332268370607
214,2021-02-15 07:52:00,Colorado,TRE,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,107.0,25000.0,14.937499999999996,7.269925,0.4832304526748971,29095.558007176,69811.954403,1.4792332268370607
215,2021-02-15 06:51:00,Oklahoma,MRO,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,350.0,200000.0,1.16,12.049434666666668,5.744976076555024,81440.22164880995,154617.72757,1.4792332268370607
216,2021-02-15 01:20:00,Texas,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,360.0,72000.0,15.206,8.72391,7.139919759277833,29095.558007176,69811.954403,1.4792332268370607
217,2021-02-15 10:00:00,Nebraska,MRO,Fuel supply emergencies that could impact electric power system adequacy or reliability.,System Operations,613.0,0.0,-10.68769230769231,6.431087499999999,0.2887351778656126,81440.22164880995,154617.72757,1.4792332268370607
218,2021-02-15 05:36:00,Texas,TRE,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,300.0,0.0,15.206,8.72391,7.139919759277833,29095.558007176,69811.954403,1.4792332268370607
219,2021-02-15 00:00:00,Texas,TRE,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,500.0,0.0,15.206,8.72391,7.139919759277833,29095.558007176,69811.954403,1.4792332268370607
220,2021-02-16 06:48:00,Louisiana,SERC,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,360.0,0.0,22.478,6.23535875,2.5679738562091505,68895.0,154864.0,0.404040404040404
221,2021-02-16 07:20:00,Nebraska,MRO,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,126.0,81100.0,-3.640000000000001,7.698664166666665,0.0243083003952569,81440.22164880995,154617.72757,0.404040404040404
222,2021-02-16 05:30:00,Illinois,SERC,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,1420.0,0.0,7.079999999999998,8.425656666666667,8.16117216117216,68895.0,154864.0,0.404040404040404
223,2021-02-16 19:43:00,Arkansas,SERC,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,700.0,0.0,8.034285714285716,4.369943928571428,8.63425925925926,68895.0,154864.0,0.404040404040404
224,2021-02-16 19:40:00,Texas,TRE,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,538.0,0.0,18.72628571428572,2.4605900000000003,0.1550100200400801,29095.558007176,69811.954403,0.404040404040404
225,2021-02-16 09:31:00,Nebraska,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission / Distribution Interruption,31.0,0.0,-3.640000000000001,7.698664166666665,0.0243083003952569,81440.22164880995,154617.72757,0.404040404040404
226,2021-02-16 06:24:00,Louisiana,SERC,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,System Operations,100.0,18150.0,22.478,6.23535875,2.5679738562091505,68895.0,154864.0,0.404040404040404
227,2021-02-16 06:10:00,Missouri,SERC,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,130.0,0.0,3.740000000000002,3.955781052631579,4.470899470899471,68895.0,154864.0,0.404040404040404
228,2021-02-16 07:22:00,Louisiana,SERC,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,153.0,0.0,22.478,6.23535875,2.5679738562091505,68895.0,154864.0,0.404040404040404
229,2021-02-16 06:48:00,Louisiana,SERC,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,402.0,0.0,22.478,6.23535875,2.5679738562091505,68895.0,154864.0,0.404040404040404
230,2021-02-16 04:26:00,Texas,TRE,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,300.0,0.0,18.72628571428572,2.4605900000000003,0.1550100200400801,29095.558007176,69811.954403,0.404040404040404
231,2021-02-19 06:48:00,Louisiana,SERC,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Severe Weather,402.0,0.0,33.044,8.116751428571428,0.7922155688622754,68895.0,154864.0,2.3222222222222224
232,2021-03-06 03:21:00,California,WECC,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system.,Severe Weather,22.0,24000.0,45.34516129032258,7.361949367088607,8.874078624078624,72189.34980336446,115404.42307633208,7.916923076923076
233,2021-03-17 06:27:00,Pennsylvania,RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission / Distribution Interruption,43.0,7381.0,41.77142857142857,4.082342499999999,0.3157004830917874,61171.0,106502.0,0.2521739130434782
234,2021-03-18 21:08:00,Washington,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,4.0,916.0,39.95272727272727,6.53752064516129,1.3818853974121996,72189.34980336446,115404.42307633208,0.0
235,2021-04-24 21:00:00,Alabama,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,137.0,18860.0,65.18,10.000258823529412,31.337577639751554,66093.0,131574.0,0.0
236,2021-05-04 18:06:00,Alabama,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,175.0,24457.0,74.876,9.08740625,17.08765060240964,74369.0,157215.0,0.0
237,2021-05-28 21:24:00,Florida,SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission / Distribution Interruption,1850.0,10000.0,79.78999999999999,7.097855769230769,0.0534383954154727,74369.0,157215.0,0.0
238,2021-06-07 22:27:00,Minnesota,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather,23.0,1.0,75.62,7.241963749999999,0.0630154639175257,88286.61437800006,167318.173,0.0
239,2021-06-07 13:26:00,Texas,TRE,"Total generation loss, within one minute of: greater than or equal to 2,000 Megawatts in the Eastern or Western Interconnection or greater than or equal to 1,400 Megawatts in the ERCOT Interconnection.",System Operations,1435.0,0.0,79.7744,9.252281206896551,0.7673,37345.561212782,70257.305746,0.0
240,2021-06-10 22:28:00,Kansas,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission / Distribution Interruption,90.0,9800.0,81.26,8.629271923076924,0.017829457364341,88286.61437800006,167318.173,0.0
241,2021-06-16 10:40:00,Louisiana,SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission / Distribution Interruption,7.0,1841.0,83.96000000000001,4.7534125,1.379,83249.0,165944.0,0.0
242,2021-06-19 18:54:00,California,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",System Operations,93.0,51806.0,68.9,6.651238101265822,0.0102432778489116,82787.29196555252,160779.83390077486,0.0
243,2021-06-24 03:34:00,California,WECC,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system.,Transmission / Distribution Interruption,36.0,7621.0,59.07714285714285,7.803666329113923,0.2756281407035176,82787.29196555252,160779.83390077486,0.0
244,2021-06-27 20:10:00,North Dakota,MRO,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,4.0,1003.0,67.60400000000001,6.810117777777777,2.5092024539877302,88286.61437800006,167318.173,0.0
245,2021-07-03 23:08:00,New Mexico,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action. - 17. Facility Physical Threat,Vandalism,45.0,34509.0,60.17642857142857,6.100636363636364,4.004011461318052,90958.28755066873,160579.24545687213,0.0
246,2021-07-07 00:02:00,Florida,SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission / Distribution Interruption,450.0,0.0,80.99000000000001,10.346759019607845,30.637780713342146,89412.0,175692.0,0.0
247,2021-07-08 20:29:00,North Dakota,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather,88.0,0.0,67.352,10.438866666666664,1.5860606060606062,94368.03212200002,175088.912,0.0
248,2021-07-14 14:15:00,California,WECC,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,Severe Weather,35.0,11000.0,68.11387755102041,7.6139545569620255,0.0278833967046894,90958.28755066873,160579.24545687213,0.0
249,2021-07-22 14:00:00,California,WECC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,220.0,0.0,66.25625,7.086384487179487,0.0543367346938775,90958.28755066873,160579.24545687213,0.0
250,2021-07-23 08:09:00,Minnesota,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",System Operations,15.0,3500.0,77.53999999999999,8.898971739130435,0.9468940316686968,94368.03212200002,175088.912,0.0
251,2021-08-01 23:37:00,California,WECC,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,Severe Weather,95.0,65888.0,65.405,6.595987179487179,0.0482188295165394,87445.3388005669,158963.72491030712,0.0
252,2021-08-02 06:23:00,Texas,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather,43.0,19000.0,78.8291891891892,5.746389327731093,14.0507,41395.541081696,73687.104867,0.0
253,2021-08-02 00:18:00,Texas,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather,24.0,9400.0,78.8291891891892,5.746389327731093,14.0507,41395.541081696,73687.104867,0.0
254,2021-08-03 04:35:00,Oregon,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",System Operations,4.0,0.0,69.27905882352941,6.200686799999999,0.1278768233387358,87445.3388005669,158963.72491030712,0.0
255,2021-08-17 19:15:00,California,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,234.0,71000.0,65.12,8.362564615384615,0.0440764331210191,87445.3388005669,158963.72491030712,0.0
256,2021-08-29 20:25:00,New York,NPCC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission / Distribution Interruption,796.0,0.0,71.74,5.99895909090909,2.672323232323232,56183.49502539172,102956.96079025837,0.0
257,2021-09-08 12:15:00,North Dakota,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission / Distribution Interruption,37.0,1.0,62.78,8.22682111111111,0.0157232704402515,80066.72821900001,149990.191,0.0
258,2021-09-10 11:17:00,North Dakota,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission / Distribution Interruption,6.0,1.0,69.33200000000001,8.102548888888888,0.0,80066.72821900001,149990.191,0.0
259,2021-09-10 07:20:00,California,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,89.0,59649.0,61.1868085106383,6.678323815789474,1.6754285714285715,78134.75465518917,149287.9615581668,0.0
260,2021-09-10 01:55:00,Florida,SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather,75.0,0.0,81.005,4.861833673469388,6.155345060893099,78077.0,158202.0,0.0
261,2021-09-14 00:35:00,Texas,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,1905.0,705415.0,76.2454794520548,8.305455431034483,11.5945,36555.303168164,72370.199584,0.0
262,2021-09-16 14:49:00,Oklahoma,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission / Distribution Interruption,100.0,4000.0,78.755,7.899053125,0.411271676300578,80066.72821900001,149990.191,0.0
263,2021-09-16 14:49:00,Oklahoma,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission / Distribution Interruption,100.0,4000.0,78.755,7.899053125,0.411271676300578,80066.72821900001,149990.191,0.0
264,2021-09-22 09:36:00,California,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,1.0,0.0,60.86375,5.821603037974684,0.0013977128335451,78134.75465518917,149287.9615581668,0.0
265,2021-09-28 13:44:00,Kentucky,SERC,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,Transmission / Distribution Interruption,20.0,5000.0,72.78800000000001,5.122501,0.0037037037037037,78077.0,158202.0,0.0
266,2021-09-29 11:48:00,Missouri,MRO,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,150.0,0.0,73.10000000000001,5.198129523809523,0.0555110220440881,80066.72821900001,149990.191,0.0
267,2021-10-08 14:30:00,Ohio,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,210.0,0.0,68.95142857142858,4.293127307692307,4.966596638655462,58566.0,102951.0,0.0868421052631579
268,2021-10-11 14:22:00,California,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,126.0,84000.0,39.1625,13.595703896103895,0.2492957746478873,71693.94309700295,123487.40687604876,0.1675977653631284
269,2021-10-19 15:34:00,Ohio,RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",System Operations,42.0,1.0,55.47714285714285,5.076042307692307,0.0,58566.0,102951.0,0.0247191011235955
270,2021-10-22 19:55:00,Louisiana,SERC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,132.0,0.0,74.72,2.7122412499999995,0.0533678756476683,73516.0,143602.0,0.0
271,2021-10-24 08:55:00,California,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,116.0,59000.0,45.63695652173913,9.979059444444443,37.56971046770601,71693.94309700295,123487.40687604876,0.79296875
272,2021-10-28 12:47:00,Montana,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",System Operations,20.0,0.0,39.32363636363637,10.267371,1.4643734643734645,71693.94309700295,123487.40687604876,0.0
273,2021-11-04 21:34:00,Montana,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",System Operations,44.0,0.0,41.307272727272725,8.5114045,1.0735294117647058,71207.69798413831,119855.06752210058,0.0
274,2021-11-08 22:53:00,Washington,WECC,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,System Operations,9.0,0.0,33.36071428571429,6.129105999999999,4.245207956600362,71207.69798413831,119855.06752210058,0.0
275,2021-11-11 05:52:00,Texas,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",System Operations,67.0,0.0,62.26189189189189,6.958623083333333,4.7874,27996.249035772,48983.447627,0.0
276,2021-11-30 13:47:00,California,WECC,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,System Operations,10.0,6000.0,46.355,3.128677466666667,0.0205095541401273,71207.69798413831,119855.06752210058,0.0
277,2021-12-11 03:13:00,Tennessee,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,177.0,107344.0,59.10285714285715,11.204835454545456,19.04084158415841,71285.0,137212.0,0.2841121495327103
278,2021-12-12 06:14:00,Louisiana,SERC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,36.0,0.0,49.52,5.144869999999999,1.3672043010752688,71285.0,137212.0,4.695652173913044
